BBL,Required to report automated water data from DEP? Y/N,Esmnt,Building Class ,Tax Class,Building Count,DOF Gross Square Footage,,,Zip Code,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Address
2039230009,YES, ,C1,2,1,"31,282",,,10462,,1565 WHITE PLAINS ROAD
2039240007,YES, ,C1,2,1,"104,500",,,10460,,1574 BEACH AVENUE
2039250018,YES, ,D1,2,1,"130,500",,,10460,,1565 THIERIOT AVENUE
2039250025,YES, ,D1,2,1,"54,000",,,10460,,1564 TAYLOR AVENUE
2039250028,YES, ,D1,2,1,"75,600",,,10460,,1576 TAYLOR AVENUE
2039260024,YES, ,C1,2,1,"56,250",,,10460,,1562 THIERIOT AVENUE
2039260031,YES, ,C1,2,1,"53,750",,,10460,,1580 THIERIOT AVENUE
2039270011,YES, ,D1,2,1,"63,750",,,10462,,1585 WHITE PLAINS ROAD
2039270027,NO, ,C1,2,1,"44,000",,,10460,,1570 LELAND AVENUE
2039297501,NO, ,R0,2,35,"8,625,648",,,10462,,63 METROPOLITAN OVAL
2039300033,YES, ,W3,4,1,"35,298",,,10462,,1952 BENEDICT AVENUE
2039300038,YES, ,W3,4,1,"37,635",,,10462,,1960 BENEDICT AVENUE
2039310001,YES, ,D4,2,1,"67,800",,,10462,,1332 METROPOLITAN AVENUE
2039310006,YES, ,D4,2,1,"57,000",,,10462,,1910 MCGRAW AVENUE
2039320050,NO, ,D1,2,1,"103,284",,,10462,,2022 BENEDICT AVENUE
2039320182,YES, ,K1,4,1,"26,025",,,10462,,1439 UNIONPORT ROAD
2039330070,YES, ,D7,2,1,"51,565",,,10462,,2112 STARLING AVENUE
2039340018,YES, ,C1,2,1,"45,000",,,10462,,1320 ODELL STREET
2039350053,NO, ,C7,2,1,"72,500",,,10462,,1381 CASTLE HILL AVENUE
2039350058,NO, ,D7,2,1,"40,424",,,10462,,1353 CASTLE HILL AVENUE
2039360001,YES, ,D1,2,1,"56,178",,,10462,,1366 WHITE PLAINS ROAD
2039360007,YES, ,C7,2,1,"34,875",,,10462,,1380 WHITE PLAINS ROAD
2039360025,NO, ,C1,2,1,"26,560",,,10462,,1371 VIRGINIA AVENUE
2039370022,NO, ,D3,2,1,"33,586",,,10453,,1550 WHITE PLAINS ROAD
2039370085,YES, ,G1,4,1,"208,500",,,10462,,1900 ARCHER STREET
2039430001,NO, ,G1,4,1,"149,000",,,10462,,1500 UNIONPORT ROAD
2039430199,NO, ,D3,2,1,"145,059",,,10462,,1701 PURDY STREET
2039430205,NO, ,G1,4,1,"196,590",,,10462,,2000 EAST TREMONT AVENUE
2039430209,NO, ,G1,4,1,"214,900",,,10462,,2040 EAST TREMONT AVENUE
2039447501,NO, ,R0,2,16,"3,911,254",,,10462,,9 METROPOLITAN OVAL
2039460007,YES,,W1,4,1,"166,790",,,10462,,2100 ST RAYMOND AVENUE
2039470001,YES, ,D6,2,1,"93,000",,,10462,,2141 STARLING AVENUE
2039470040,YES, ,D6,2,1,"93,000",,,10462,,2145 STARLING AVENUE
2039480055,YES,,W1,4,2,"143,895",,,10462,,1551 CASTLE HILL AVENUE
2039580080,YES, ,M9,4,2,"115,156",,,10462,,2370 EAST TREMONT AVENUE
2039630043,YES, ,D1,2,1,"112,312",,,10462,,2125 GLEBE AVENUE
2039700035,YES, ,D1,2,1,"66,778",,,10462,,1424 PARKER STREET
2039720003,YES, ,D1,2,1,"25,842",,,10462,,1500 PARKER STREET
2039730005,YES, ,C7,2,1,"49,530",,,10462,,1418 ZEREGA AVENUE
2039740004,YES, ,C1,2,1,"32,000",,,10461,,1410 ROWLAND STREET
2039760049,YES, ,D1,2,1,"46,503",,,10461,,2465 TRATMAN AVENUE
2039800001,YES, ,D7,2,1,"74,021",,,10461,,2511 WESTCHESTER AVENUE
2039800007,YES, ,C7,2,1,"62,805",,,10461,,2502 TRATMAN AVENUE
2039800020,YES, ,C1,2,1,"57,783",,,10461,,2510 TRATMAN AVENUE
2039820007,NO, ,C7,2,1,"73,200",,,10461,,2500 FRISBY AVENUE
2039820016,YES, ,C1,2,1,"72,750",,,10461,,2512 FRISBY AVENUE
2039820028,YES, ,C1,2,1,"50,250",,,10461,,1451 OVERING STREET
2039820035,YES, ,C1,2,1,"49,044",,,10461,,1443 OVERING STREET
2039830001,NO,,W1,4,1,"51,888",,,10461,,2551 TRATMAN AVENUE
2039840001,NO, ,D6,2,1,"55,272",,,10461,,1400 BENSON STREET
2039850033,YES, ,D1,2,1,"37,380",,,10461,,2511 FRISBY AVENUE
2039860034,NO,,I9,4,1,"34,917",,,10461,,2527 GLEBE AVENUE
2039870058,YES, ,C6,2,1,"27,150",,,10461,,1500 OVERING STREET
2039920032,NO, ,G1,4,1,"34,427",,,10461,,1601 SEDDON STREET
2039930045,NO, ,D1,2,1,"43,062",,,10461,,2440 MACLAY AVENUE
2039940001,YES, ,I1,4,2,"137,189",,,10461,,1602 SEDDON STREET
2039970025,YES, ,N9,4,1,"31,530",,,10461,,2432 LYVERE STREET
2039970030,YES, ,C1,2,1,"32,100",,,10461,,2446 LYVERE STREET
2039970046,NO, ,D9,2,1,"36,798",,,10461,,2438 LYVERE STREET
2039980010,YES, ,D1,2,1,"78,000",,,10462,,1776 CASTLE HILL AVENUE
2039980022,YES, ,C7,2,1,"40,525",,,10461,,2437 LYVERE STREET
2039990001,NO, ,C1,2,1,"42,140",,,10461,,1704 SEDDON STREET
2040030016,YES, ,E9,4,1,"89,750",,,10460,,425 DEVOE AVENUE
2040060003,YES,,W1,4,1,"66,600",,,10460,,1125 LEBANON STREET
2040070001,YES, ,D7,2,1,"67,018",,,10460,,437 MORRIS PARK AVENUE
2040070037,YES, ,C1,2,1,"36,852",,,10460,,1180 LEBANON STREET
2040077501,YES, ,R0,2,2,"138,883",,,10460,,1160 LEBANON STREET
2040080030,YES, ,D7,2,1,"71,417",,,10460,,459 MORRIS PARK AVENUE
2040080034,YES, ,D7,2,1,"73,000",,,10460,,441 MORRIS PARK AVENUE
2040140001,YES, ,E7,4,1,"50,617",,,10460,,1235 EAST TREMONT AVENUE
2040150001,NO,,Y2,4,1,"24,700",,,10460,,460 MORRIS PARK AVENUE
2040370001,NO,,W2,4,2,"34,004",,,10462,,704 VAN NEST AVENUE
2040420200,YES, ,E9,4,1,"313,871",,,10462,,1601 BRONXDALE AVENUE
2040420236,YES, ,K1,4,1,"30,000",,,10462,,2265 EAST TREMONT AVENUE
2040450029,YES, ,K1,4,1,"25,845",,,10462,,1701 BRONXDALE AVENUE
2040480014,NO, ,D9,2,1,"34,760",,,10462,,1830 AMETHYST STREET
2040490035,NO, ,C7,2,1,"27,242",,,10462,,696 RHINELANDER AVENUE
2040490054,YES, ,C1,2,1,"26,920",,,10462,,1823 WHITE PLAINS ROAD
2040500013,YES, ,C1,2,1,"30,300",,,10462,,1816 WHITE PLAINS ROAD
2040500019,YES, ,C1,2,1,"30,300",,,10462,,1826 WHITE PLAINS ROAD
2040520033,YES, ,C1,2,1,"32,000",,,10462,,1868 HOLLAND AVENUE
2040630010,NO, ,K4,4,1,"26,430",,,10461,,2415 EAST TREMONT AVENUE
2040680001,NO, ,C7,2,1,"43,340",,,10461,,1500 HONE AVENUE
2040740001,YES,,Z1,4,1,"17,760",,,10461,,1400 WILLIAMSBRIDGE ROAD
2040750031,YES, ,C1,2,1,"34,816",,,10461,,2617 HALPERIN AVENUE
2040770034,YES, ,C7,2,1,"64,895",,,10461,,1560 SILVER STREET
2040830013,YES, ,O7,4,1,"53,285",,,10461,,1525 JARRETT PLACE
2040850096,YES, ,O7,4,1,"27,100",,,10461,,1733 EASTCHESTER ROAD
2040850119,YES, ,O7,4,1,"27,585",,,10461,,1625 POPLAR STREET
2040850180,YES, ,O2,4,2,"140,322",,,10461,,1695 EASTCHESTER ROAD
2040870025,YES, ,D1,2,1,"81,500",,,10461,,1575 WILLIAMSBRIDGE ROAD
2040870033,NO, ,D3,2,1,"107,340",,,10461,,1541 WILLIAMSBRIDGE ROAD
2040910001,NO,,W1,4,1,"123,235",,,10462,,900 VAN NEST AVENUE
2041010001,YES,,O2,4,1,"13,000",,,10462,,974 MORRIS PARK AVENUE
2041140001,YES, ,W2,4,1,"41,150",,,10461,,1744 WILLIAMSBRIDGE ROAD
2041170001,NO, ,I9,4,10,"851,821",,,10461,,1300 MORRIS PARK AVENUE
2041240012,YES, ,C1,2,1,"26,400",,,10462,,1855 BOGART AVENUE
2041240017,NO, ,C1,2,1,"26,400",,,10462,,1845 BOGART AVENUE
2041250015,YES,,W1,4,1,"53,840",,,10462,,1840 BOGART AVENUE
2041250001,NO,,W1,4,1,"91,225",,,10462,,950 RHINELANDER AVENUE
2041260040,NO,,O5,4,1,"19,948",,,10462,,975 MORRIS PARK AVENUE
2041300033,YES, ,D1,2,1,"70,163",,,10461,,1803 HAIGHT AVENUE
2041320026,YES, ,D7,2,1,"72,715",,,10461,,1819 WILLIAMSBRIDGE ROAD
2041330200,YES,,W1,4,1,"50,787",,,10461,,2697 WESTCHESTER AVENUE
2041530008,YES, ,D1,2,1,"41,800",,,10461,,1632 HUTCH RIVER PARKWAY EAST
2041540001,YES, ,D1,2,1,"28,788",,,10461,,1650 HUTCH RIVER PARKWAY EAST
2041610001,YES, ,D3,2,1,"326,000",,,10461,,1730 MULFORD AVENUE
2041620001,YES, ,C7,2,1,"50,855",,,10461,,1737 PILGRIM AVENUE
2041620002,NO, ,D4,2,1,"127,000",,,10461,,1720 MAYFLOWER AVENUE
2041620032,YES, ,D1,2,1,"98,832",,,10461,,2860 BUHRE AVENUE
2041620041,YES, ,C1,2,1,"34,031",,,10461,,1741 PILGRIM AVENUE
2041637501,YES, ,R0,2,1,"31,162",,,10461,,1725 EDISON AVENUE
2041680001,YES, ,C7,2,1,"43,500",,,10461,,1603 HOBART AVENUE
2041680013,NO, ,D7,2,1,"34,761",,,10461,,1616 CROSBY AVENUE
2041700001,YES, ,D1,2,1,"44,189",,,10461,,3015 ROBERTS AVENUE
2041700046,YES, ,C1,2,1,"25,412",,,10461,,1721 HOBART AVENUE
2041710024,YES, ,D3,2,1,"115,696",,,10461,,3033 MIDDLETOWN ROAD
2041710001,NO,,W1,4,1,"113,500",,,10461,,3030 ROBERTS AVENUE
2041720007,YES, ,D1,2,1,"46,494",,,10461,,3070 ROBERTS AVENUE
2041730029,YES, ,D7,2,1,"51,000",,,10461,,1610 MAHAN AVENUE
2041740005,YES, ,D1,2,1,"65,106",,,10461,,3150 ROBERTS AVENUE
2041740010,YES, ,D7,2,1,"36,788",,,10461,,3439 BRUCKNER BOULEVARD
2041740024,YES, ,D4,2,1,"135,250",,,10461,,3121 MIDDLETOWN ROAD
2041747502,NO, ,R0,2,1,"30,094",,,10461,,3427 BRUCKNER BOULEVARD
2041760003,YES, ,D1,2,1,"33,802",,,10461,,3066 BUHRE AVENUE
2041760034,YES, ,D1,2,1,"57,000",,,10461,,3065 ROBERTS AVENUE
2041770007,YES, ,D1,2,1,"75,600",,,10461,,3120 BUHRE AVENUE
2041770030,YES, ,C1,2,1,"30,000",,,10461,,3109 ROBERTS AVENUE
2041780005,YES, ,D1,2,1,"38,250",,,10461,,3565 BRUCKNER BOULEVARD
2041780010,YES, ,D3,2,1,"112,000",,,10461,,3555 BRUCKNER BOULEVARD
2041780026,YES, ,C1,2,1,"36,795",,,10461,,3505 BRUCKNER BOULEVARD
2041920023,NO, ,W2,4,1,"46,642",,,10461,,2872 ST THERESA AVENUE
2041940025,YES, ,D1,2,1,"51,317",,,10461,,2900 ST THERESA AVENUE
2041940032,YES, ,D1,2,1,"47,940",,,10461,,2916 ST THERESA AVENUE
2041940039,YES, ,D7,2,1,"54,000",,,10461,,1845 HOBART AVENUE
2041960030,YES, ,D1,2,1,"42,000",,,10461,,3073 BUHRE AVENUE
2041960034,YES, ,D1,2,1,"42,000",,,10461,,3063 BUHRE AVENUE
2042010031,YES, ,I5,4,1,"51,389",,,10461,,1165 MORRIS PARK AVENUE
2042050002,NO, ,W9,4,5,"959,880",,,10461,,1925 EASTCHESTER ROAD
2042050001,YES,,I1,4,6,"1,453,318",,,10461,,1400 PELHAM PARKWAY SOUTH
2042050003,YES,,I1,4,1,"217,000",,,10461,,1301 MORRIS PARK AVE
2042050030,NO,,I1,4,2,"464,700",,,10461,,1225 MORRIS PARK AVENUE
2042050040,NO,,Z9,4,2,"35,600",,,10461,,2025 EASTCHESTER ROAD
2042050055,NO,,I1,4,2,"120,650",,,10461,,1410 PELHAM PARKWAY SOUTH
2042090025,YES, ,E9,4,1,"25,000",,,10461,,1950 EASTCHESTER ROAD
2042210001,YES, ,D1,2,1,"81,000",,,10461,,2100 EASTCHESTER ROAD
2042220028,YES, ,D1,2,1,"91,705",,,10461,,1540 PELHAM PARKWAY SOUTH
2042220046,YES, ,D1,2,2,"184,500",,,10461,,1560 PELHAM PARKWAY SOUTH
2042220084,YES, ,D3,2,1,"140,628",,,10461,,1579 RHINELANDER AVENUE
2042220093,YES, ,D1,2,1,"112,339",,,10461,,1545 RHINELANDER AVENUE
2042220005,YES,,W1,4,1,"89,000",,,10461,,1500 EASTCHESTER ROAD
2042230039,NO, ,D7,2,1,"113,905",,,10461,,1680 PELHAM PARKWAY SOUTH
2042260005,YES, ,E1,4,1,"366,375",,,10461,,1502 BASSETT AVENUE
2042260006,YES, ,I1,4,4,"172,268",,,10461,,1740 EASTCHESTER ROAD
2042260007,YES, ,K1,4,1,"62,660",,,10461,,1730 EASTCHESTER ROAD
2042260035,NO, ,G1,4,1,"279,670",,,10461,,1240 WATERS PLACE
2042260040,NO, ,G9,4,1,"407,619",,,10461,,1260 WATERS PLACE
2042260070,YES, ,O5,4,1,"450,879",,,10461,,1200 WATERS PLACE
2042260130,YES, ,W9,4,1,"40,503",,,10461,,1510 WATERS PLACE
2042267501,NO, ,R0,2,1,"758,733",,,10461,,1250 WATERS PLACE
2042267502,YES, ,R0,2,3,"654,855",,,10461,,1776 EASTCHESTER ROAD
2042260075,YES,,Y2,4,1,"550,000",,,10461,,350 MARCONI STREET
2042300015,YES, ,D4,2,1,"179,920",,,10461,,1950 HUTCH RIVER PARKWAY EAST
2042340052,YES, ,C1,2,1,"27,000",,,10461,,1921 HOBART AVENUE
2042380011,YES, ,C1,2,1,"32,400",,,10461,,3104 WILKINSON AVENUE
2042380018,YES, ,C1,2,1,"28,000",,,10461,,3112 WILKINSON AVENUE
2042390005,NO, ,O2,4,1,"65,596",,,10461,,3250 WIKINSON AVENUE         
2042390035,NO, ,O7,4,1,"126,000",,,10461,,3651 BRUCKNER BLVD
2042460020,YES, ,D1,2,1,"57,840",,,10461,,2025 CONTINENTAL AVENUE
2042470057,YES, ,D4,2,1,"58,600",,,10461,,2015 ST PAUL AVENUE
2042480026,YES, ,C1,2,1,"31,500",,,10461,,2954 EAST 196 STREET
2042480048,YES, ,C1,2,1,"37,740",,,10461,,2015 COLONIAL AVENUE
2042490025,YES, ,C1,2,1,"36,000",,,10461,,2978 EAST 196 STREET
2042490042,YES, ,D1,2,1,"31,125",,,10461,,2023 BURR AVENUE
2042500026,YES, ,D3,2,1,"52,941",,,10461,,1870 PELHAM PARKWAY SOUTH
2042510001,YES, ,C1,2,1,"35,000",,,10461,,2955 EAST 196 STREET
2042510011,YES, ,D4,2,1,"85,218",,,10461,,1874 PELHAM PARKWAY SOUTH
2042510041,YES, ,C1,2,1,"42,000",,,10461,,2965 EAST 196 STREET
2042520009,YES, ,C9,2,1,"25,575",,,10461,,2126 COLONIAL AVENUE
2042520017,NO, ,D4,2,1,"44,329",,,10461,,1910 PELHAM PARKWAY SOUTH
2042520025,YES, ,D1,2,1,"70,200",,,10461,,2105 BURR AVENUE
2042530080,YES, ,D1,2,1,"87,902",,,10462,,1975 BIRCHALL AVENUE
2042530084,YES, ,D1,2,1,"82,015",,,10462,,678 SAGAMORE STREET
2042540011,NO, ,M9,4,1,"31,933",,,10462,,1912 AMETHYST STREET
2042560003,YES, ,D4,2,1,"56,634",,,10462,,1944 UNIONPORT ROAD
2042560008,YES, ,D4,2,1,"63,540",,,10462,,1954 UNIONPORT ROAD
2042560014,YES, ,C7,2,1,"91,300",,,10462,,1980 UNIONPORT ROAD
2042570040,YES, ,D7,2,1,"49,260",,,10462,,2009 CRUGER AVENUE
2042610024,YES, ,C7,2,1,"48,774",,,10462,,1991 BRONXDALE AVENUE
2042620017,YES, ,C7,2,1,"90,000",,,10462,,1957 BRONXDALE AVENUE
2042710001,YES, ,C7,2,1,"25,848",,,10461,,1964 LURTING AVENUE
2042730013,YES, ,D1,2,1,"74,500",,,10461,,1955 WILLIAMSBRIDGE ROAD
2042740064,YES, ,D7,2,1,"71,500",,,10461,,1960 WILLIAMSBRIDGE ROAD
2042750001,NO,,W1,4,1,"35,700",,,10461,,1160 NEILL AVENUE
2042840001,NO, ,D1,2,1,"81,456",,,10462,,2039 CRUGER AVENUE
2042840020,YES, ,D3,2,1,"84,006",,,10462,,2055 CRUGER AVENUE
2042847501,YES, ,R0,2,1,"117,612",,,10462,,2040 WHITE PLAINS ROAD
2042850001,YES, ,D1,2,2,"152,124",,,10462,,2011 HOLLAND AVENUE
2042850005,YES, ,D1,2,1,"55,650",,,10462,,2040 BRONXDALE AVENUE
2042850010,YES, ,D1,2,1,"43,854",,,10462,,2036 CRUGER AVENUE
2042850016,YES, ,D1,2,1,"209,542",,,10462,,2041 HOLLAND AVENUE
2042860004,YES, ,D1,2,1,"129,000",,,10462,,2070 BRONX PARK EAST
2042860013,YES, ,D1,2,1,"132,000",,,10462,,2084 BRONX PARK EAST
2042860022,YES, ,D1,2,1,"168,990",,,10462,,2100 BRONX PARK EAST
2042870001,YES, ,D4,2,1,"87,924",,,10462,,2081 CRUGER AVENUE
2042870005,YES, ,K1,4,1,"36,744",,,10462,,2070 WHITE PLAINS ROAD
2042870040,YES, ,D1,2,1,"77,928",,,10462,,2125 CRUGER AVENUE
2042870050,YES, ,D1,2,1,"46,212",,,10462,,2105 CRUGER AVENUE
2042870055,YES, ,D1,2,1,"53,400",,,10462,,2095 CRUGER AVENUE
2042880030,YES, ,D1,2,1,"65,418",,,10462,,2120 CRUGER AVENUE
2042880045,YES, ,D1,2,1,"65,418",,,10462,,2125 HOLLAND AVENUE
2042880001,NO,,W1,4,3,"88,341",,,10462,,725 BRADY AVENUE
2042890015,YES, ,D4,2,1,"54,184",,,10462,,762 BRADY AVENUE
2042890020,YES, ,D4,2,1,"94,000",,,10462,,764 BRADY AVENUE
2042890035,YES, ,D4,2,1,"75,260",,,10462,,754 BRADY AVENUE
2042890050,YES, ,D4,2,1,"67,500",,,10462,,758 BRADY AVENUE
2042900008,YES, ,D3,2,1,"252,400",,,10462,,801 NEILL AVENUE
2042900033,YES, ,O7,4,1,"33,626",,,10462,,2000 ANTIN PLACE
2042900048,YES,,W6,4,1,"53,082",,,10462,,2050 ANTIN PLACE
2042900032,NO,,W9,4,1,"14,966",,,,,2030 ANTIN PLACE
2042910001,YES, ,D4,2,1,"174,400",,,10462,,2075 WALLACE AVENUE
2042910014,YES, ,D4,2,2,"220,000",,,10462,,2105 WALLACE AVENUE
2042910024,YES, ,D7,2,1,"178,126",,,10462,,2131 WALLACE AVENUE
2042920001,YES, ,D1,2,1,"174,400",,,10462,,2074 WALLACE AVENUE
2042920014,YES, ,D4,2,2,"144,354",,,10462,,2100 WALLACE AVENUE
2042920024,YES, ,D7,2,1,"175,806",,,10462,,2132 WALLACE AVENUE
2042930005,NO, ,D1,2,1,"57,053",,,10462,,2064 BARNES AVENUE
2042930010,YES, ,D4,2,1,"127,000",,,10462,,2080 BARNES AVENUE
2042930023,YES, ,D1,2,1,"77,450",,,10462,,2110 BARNES AVENUE
2042930044,NO, ,D1,2,1,"25,204",,,10462,,2107 MATTHEWS AVENUE
2042930046,NO, ,D1,2,1,"25,204",,,10462,,2093 MATTHEWS AVENUE
2042930031,NO,,W1,4,1,"46,924",,,10462,,2126 BARNES AVENUE
2042980022,YES, ,D4,2,1,"105,000",,,10462,,900 LYDIG AVENUE
2043077501,YES, ,R0,2,1,"60,040",,,10461,,1144 LYDIG AVENUE
2043100001,YES, ,D1,2,1,"75,000",,,10461,,1144 PELHAM PARKWAY SOUTH
2043100008,YES, ,D1,2,1,"57,500",,,10461,,1150 PELHAM PARKWAY SOUTH
2043100046,YES, ,D7,2,1,"66,000",,,10461,,2130 WILLIAMSBRIDGE ROAD
2043170001,YES, ,D1,2,1,"75,133",,,10462,,2144 BRONX PARK EAST
2043170006,YES, ,D4,2,1,"64,291",,,10462,,2160 BRONX PARK EAST
2043170015,YES, ,D4,2,1,"73,610",,,10462,,2166 BRONX PARK EAST
2043170019,YES, ,D1,2,1,"75,133",,,10462,,2180 BRONX PARK EAST
2043170025,YES, ,D4,2,1,"87,354",,,10462,,2190 BOSTON ROAD
2043170037,YES, ,D4,2,1,"44,270",,,10462,,2191 BOLTON STREET
2043170040,YES, ,D1,2,1,"70,704",,,10462,,2185 BOLTON STREET
2043170046,YES, ,D1,2,1,"70,230",,,10462,,2165 BOLTON STREET
2043170048,YES, ,D1,2,1,"32,424",,,10462,,2155 BOLTON STREET
2043170085,YES, ,D1,2,1,"74,826",,,10462,,2160 BOLTON STREET
2043170092,YES, ,D1,2,1,"79,544",,,10462,,2180 BOLTON STREET
2043170100,YES, ,D1,2,1,"49,680",,,10462,,2190 BOLTON STREET
2043180030,YES, ,D1,2,1,"70,296",,,10462,,2197 CRUGER AVENUE
2043180036,YES, ,D1,2,1,"81,984",,,10462,,2187 CRUGER AVENUE
2043180045,YES, ,D1,2,1,"81,996",,,10462,,2167 CRUGER AVENUE
2043190001,YES, ,D7,2,1,"88,810",,,10462,,2140 CRUGER AVENUE
2043190010,YES, ,D4,2,1,"70,836",,,10462,,2156 CRUGER AVENUE
2043190015,YES, ,D4,2,1,"70,812",,,10462,,2186 CRUGER AVENUE
2043190025,YES, ,D1,2,1,"88,386",,,10462,,2198 CRUGER AVENUE
2043190030,YES, ,D4,2,1,"88,386",,,10462,,2199 HOLLAND AVENUE
2043190040,NO, ,D4,2,1,"73,182",,,10462,,2187 HOLLAND AVENUE
2043190045,YES, ,D1,2,1,"73,842",,,10462,,2157 HOLLAND AVENUE
2043200005,YES, ,D1,2,1,"82,548",,,10462,,2160 HOLLAND AVENUE
2043200014,YES, ,D1,2,1,"82,956",,,10462,,2180 HOLLAND AVENUE
2043200022,YES, ,D1,2,1,"166,042",,,10462,,750 PELHAM PARKWAY SOUTH
2043200042,YES, ,D1,2,1,"84,588",,,10462,,2181 WALLACE AVENUE
2043200050,YES, ,D1,2,1,"82,278",,,10462,,2157 WALLACE AVENUE
2043210013,YES, ,D1,2,1,"74,514",,,10462,,2160 WALLACE AVENUE
2043210021,YES, ,D1,2,1,"75,288",,,10462,,2180 WALLACE AVENUE
2043210038,YES, ,D1,2,1,"87,810",,,10462,,2198 WALLACE AVENUE
2043210042,YES, ,D7,2,1,"90,971",,,10462,,2197 BARNES AVENUE
2043210050,YES, ,D1,2,1,"75,114",,,10462,,2181 BARNES AVENUE
2043210058,YES, ,D1,2,1,"74,772",,,10462,,2161 BARNES AVENUE
2043220001,YES, ,D8,2,1,"56,000",,,10462,,821 LYDIG AVENUE
2043220010,NO, ,D1,2,1,"65,862",,,10462,,2140 BARNES AVENUE
2043220018,YES, ,D1,2,1,"66,075",,,10462,,2162 BARNES AVENUE
2043220025,YES, ,D1,2,1,"65,862",,,10462,,2182 BARNES AVENUE
2043220032,NO, ,D7,2,1,"58,092",,,10462,,2194 BARNES AVENUE
2043220038,NO, ,D1,2,1,"46,204",,,10462,,810 PELHAM PARKWAY SOUTH
2043220043,YES, ,C9,2,1,"35,960",,,10462,,2179 MATTHEWS AVENUE
2043220051,YES, ,D4,2,1,"58,500",,,10462,,2165 MATTHEWS AVENUE
2043220057,YES, ,C1,2,1,"46,604",,,10462,,2145 MATTHEWS AVENUE
2043230018,YES, ,D1,2,1,"136,122",,,10462,,2160 MATTHEWS AVENUE
2043230035,YES, ,D1,2,1,"34,518",,,10462,,2196 MATTHEWS AVENUE
2043240001,YES, ,C9,2,1,"28,979",,,10462,,2126 MULINER AVENUE
2043250001,YES, ,D1,2,1,"81,710",,,10462,,2155 PAULDING AVENUE
2043250021,YES, ,D4,2,1,"153,804",,,10462,,2121 PAULDING AVENUE
2043280001,NO, ,P5,4,1,"34,875",,,10462,,990 PELHAM PARKWAY SOUTH
2043280011,YES, ,D1,2,1,"41,225",,,10461,,2185 HONE AVENUE
2043280023,YES, ,D1,2,1,"56,200",,,10461,,1025 ESPLANADE
2043280030,YES, ,D1,2,1,"89,764",,,10461,,1005 ESPLANADE
2043287501,NO, ,R0,2,1,"39,840",,,10461,,990 PELHAM PARKWAY SOUTH
2043290012,YES, ,D1,2,1,"97,387",,,10461,,1055 ESPLANADE
2043300001,NO, ,I6,4,1,"72,000",,,10461,,1050 PELHAM PARKWAY SOUTH
2043320005,YES, ,D7,2,1,"51,600",,,10461,,1130 PELHAM PARKWAY SOUTH
2043330001,YES,,Q1,4,2,"16,300",,,10460,,1129 EAST 180 STREET
2043360001,YES,,Q1,4,20,"111,229",,,10467,,2855 BRONX PARK EAST
2043370001,YES, ,D4,2,1,"108,757",,,10467,,601 PELHAM PARKWAY NORTH
2043370018,YES, ,D4,2,1,"65,071",,,10467,,2244 BRONX PARK EAST
2043370027,YES, ,D1,2,1,"31,788",,,10467,,620 THWAITES PLACE
2043370032,YES, ,D1,2,1,"57,678",,,10467,,2245 BARKER AVENUE
2043370064,NO, ,D1,2,1,"86,527",,,10467,,620 REISS PLACE
2043370090,YES, ,C1,2,1,"42,525",,,10467,,615 PELHAM PARKWAY NORTH
2043380006,YES, ,D1,2,1,"78,358",,,10467,,655 PELHAM PARKWAY NORTH
2043380012,YES, ,D1,2,1,"137,350",,,10467,,660 THWAITES PLACE
2043400008,YES, ,D9,2,1,"27,296",,,10467,,2278 BRONX PARK EAST
2043400018,YES, ,D1,2,1,"88,374",,,10467,,2300 BRONX PARK EAST
2043400025,YES, ,D1,2,1,"77,418",,,10467,,2320 BRONX PARK EAST
2043400037,YES, ,D3,2,1,"39,782",,,10467,,2330 BRONX PARK EAST
2043400078,YES, ,D1,2,1,"63,510",,,10467,,2275 BARKER AVENUE
2043400086,YES, ,D1,2,1,"32,620",,,10467,,2255 BARKER AVENUE
2043407501,YES, ,R0,2,1,"116,200",,,10467,,610 WARING AVENUE
2043407502,YES, ,R0,2,1,"127,290",,,10467,,2385 BARKER AVENUE
2043410001,YES, ,D4,2,1,"125,891",,,10467,,665 THWAITES PLACE
2043410020,NO, ,D9,2,1,"79,995",,,10467,,2275 OLINVILLE AVENUE
2043410025,YES, ,D9,2,1,"47,282",,,10467,,2260 BARKER AVENUE
2043410075,NO, ,D1,2,1,"31,320",,,10467,,2265 OLINVILLE AVENUE
2043410013,YES,,W1,4,2,"164,449",,,10467,,650 WARING AVENUE
2043420001,YES, ,C1,2,1,"42,160",,,10467,,2260 OLINVILLE AVENUE
2043420010,YES, ,D1,2,2,"255,000",,,10467,,2280 OLINVILLE AVENUE
2043420046,NO, ,D7,2,1,"31,164",,,10467,,681 THWAITES PLACE
2043420094,NO, ,D7,2,1,"51,021",,,10467,,2301 WHITE PLAINS ROAD
2043430001,YES, ,D4,2,4,"140,662",,,10467,,2215 CRUGER AVENUE
2043440001,YES, ,D1,2,1,"86,716",,,10467,,735 PELHAM PARKWAY NORTH
2043440019,YES, ,D1,2,1,"66,151",,,10467,,2230 CRUGER AVENUE
2043440035,YES, ,D7,2,1,"54,000",,,10467,,2251 HOLLAND AVENUE
2043440038,YES, ,D1,2,1,"35,986",,,10467,,2241 HOLLAND AVENUE
2043440042,YES, ,D1,2,1,"73,500",,,10467,,2225 HOLLAND AVENUE
