BBL ,Boro,Block,Lot,Last Block Digit,E,BC,TC,Building Count,DOF Gross Square Footage ,Street Number ,Street Name ,Borough ,Zip Code,NYCHA ,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Full Address
4012640001,4,1264,1,4, ,D4,2,1,"90,950",77-10,34TH AVE.,Queens ,11372,,,77-10 34TH AVE.
4012640014,4,1264,14,4, ,D4,2,1,"114,000",34-20,78TH ST.,Queens ,11372,,,34-20 78TH ST.
4012640035,4,1264,35,4, ,D4,2,1,"112,760",77-11,35TH AVE.,Queens ,11372,,,77-11 35TH AVE.
4012640047,4,1264,47,4, ,D3,2,1,"106,800",34-21,77TH ST.,Queens ,11372,,,34-21 77TH ST.
4012650001,4,1265,1,5, ,D4,2,1,"65,000",78-10,34TH AVE.,Queens ,11372,,,78-10 34TH AVE.
4012650011,4,1265,11,5, ,D4,2,1,"65,000",34-20,79TH ST.,Queens ,11372,,,34-20 79TH ST.
4012650030,4,1265,30,5, ,D4,2,1,"65,000",34-40,79TH ST.,Queens ,11372,,,34-40 79TH ST.
4012650033,4,1265,33,5, ,D4,2,1,"65,000",78-11,35TH AVE.,Queens ,11372,,,78-11 35TH AVE.
4012650052,4,1265,52,5, ,D4,2,1,"65,000",34-41,78TH ST.,Queens ,11372,,,34-41 78TH ST.
4012650058,4,1265,58,5, ,D4,2,1,"65,000",34-21,78TH ST.,Queens ,11372,,,34-21 78TH ST.
4012660001,4,1266,1,6, ,D4,2,1,"165,000",79-10,34TH AVE.,Queens ,11372,,,79-10 34TH AVE.
4012660038,4,1266,38,6, ,D4,2,1,"50,996",79-01,35TH AVE.,Queens ,11372,,,79-01 35TH AVE.
4012667501,4,1266,7501,6, ,R0,2,1,"50,996",79-15,35TH AVE.,Queens ,11372,,,79-15 35TH AVE.
4012677501,4,1267,7501,7, ,R0,2,1,"120,000",80-09,35TH AVE.,Queens ,11372,,,80-09 35TH AVE.
4012680001,4,1268,1,8, ,D1,2,1,"57,888",81-06,34TH AVE.,Queens ,11372,,,81-06 34TH AVE.
4012680013,4,1268,13,8, ,D4,2,1,"97,260",34-24,82ND ST.,Queens ,11372,,,34-24 82ND ST.
4012680033,4,1268,33,8, ,D4,2,1,"90,000",34-49,81ST ST.,Queens ,11372,,,34-49 81ST ST.
4012680051,4,1268,51,8, ,D1,2,1,"93,936",34-31,81ST ST.,Queens ,11372,,,34-31 81ST ST.
4012687501,4,1268,7501,8, ,R0,2,1,"66,083",34-44,82ND ST.,Queens ,11372,,,34-44 82ND ST.
4012707501,4,1270,7501,0, ,R0,2,1,"214,300",35-20,LEVERICH ST.,Queens ,11372,,,35-20 LEVERICH ST.
4012710014,4,1271,14,1, ,D4,2,1,"61,956",35-20,72 STREET,Queens ,11372,,,35-20 72 STREET
4012710071,4,1271,71,1, ,D1,2,1,"83,272",35-15,LEVERICH ST.,Queens ,11372,,,35-15 LEVERICH ST.
4012720001,4,1272,1,2, ,D4,2,1,"53,502",35-05,72ND ST.,Queens ,11372,,,35-05 72ND ST.
4012720040,4,1272,40,2, ,D4,2,1,"58,020",72-15,37TH AVE.,Queens ,11372,,,72-15 37TH AVE.
4012730001,4,1273,1,3, ,D4,2,1,"194,450",73-12,35TH AVE.,Queens ,11372,,,73-12 35TH AVE.
4012730021,4,1273,21,3, ,D1,2,1,"108,732",35-46,74TH ST.,Queens ,11372,,,35-46 74TH ST.
4012730034,4,1273,34,3, ,D1,2,1,"55,000",35-60,74TH ST.,Queens ,11372,,,35-60 74TH ST.
4012730044,4,1273,44,3, ,D1,2,1,"123,600",35-55,73RD ST.,Queens ,11372,,,35-55 73RD ST.
4012740001,4,1274,1,4, ,D3,2,1,"147,000",74-10,35TH AVE.,Queens ,11372,,,74-10 35TH AVE.
4012740020,4,1274,20,4, ,D4,2,1,"172,362",35-38,75TH ST.,Queens ,11372,,,35-38 75TH ST.
4012740035,4,1274,35,4, ,O5,4,1,"92,914",74-09,37TH AVE.,Queens ,11372,,,74-09 37TH AVE.
4012750001,4,1275,1,5, ,D1,2,1,"95,000",75-08,35TH AVE.,Queens ,11372,,,75-08 35TH AVE.
4012750012,4,1275,12,5, ,D1,2,1,"60,000",35-16,76TH ST.,Queens ,11372,,,35-16 76TH ST.
4012750020,4,1275,20,5, ,D4,2,1,"108,000",35-36,76TH ST.,Queens ,11372,,,35-36 76TH ST.
4012750045,4,1275,45,5, ,D4,2,1,"104,500",35-35,75TH ST.,Queens ,11372,,,35-35 75TH ST.
4012750061,4,1275,61,5, ,D1,2,1,"60,000",35-15,75TH ST.,Queens ,11372,,,35-15 75TH ST.
4012760001,4,1276,1,6, ,D4,2,1,"77,688",76-12,35TH AVE.,Queens ,11372,,,76-12 35TH AVE.
4012770001,4,1277,1,7, ,D4,2,1,"101,856",77-02,35 AVENUE,Queens ,11372,,,77-02 35 AVENUE
4012770012,4,1277,12,7, ,D4,2,1,"112,295",35-24,78TH ST.,Queens ,11372,,,35-24 78TH ST.
4012770050,4,1277,50,7, ,D4,2,1,"65,628",35-53,77TH ST.,Queens ,11372,,,35-53 77TH ST.
4012770058,4,1277,58,7, ,D4,2,1,"115,600",35-25,77TH ST.,Queens ,11372,,,35-25 77TH ST.
4012777501,4,1277,7501,7, ,R0,2,1,"64,010",35-50,78TH ST.,Queens ,11372,,,35-50 78TH ST.
4012780001,4,1278,1,8, ,D1,2,1,"103,200",78-12,35TH AVE.,Queens ,11372,,,78-12 35TH AVE.
4012790001,4,1279,1,9, ,D1,2,1,"95,000",79-06,35TH AVE.,Queens ,11372,,,79-06 35TH AVE.
4012790035,4,1279,35,9, ,D7,2,1,"102,803",79-01,37TH AVE.,Queens ,11372,,,79-01 37TH AVE.
4012790046,4,1279,46,9, ,D4,2,1,"81,000",35-45,79TH ST.,Queens ,11372,,,35-45 79TH ST.
4012790058,4,1279,58,9, ,D4,2,1,"70,000",35-21,79TH ST.,Queens ,11372,,,35-21 79TH ST.
4012800001,4,1280,1,0, ,D3,2,1,"80,400",80-08,35TH AVE.,Queens ,11372,,,80-08 35TH AVE.
4012800012,4,1280,12,0, ,D1,2,1,"91,000",35-30,81ST ST.,Queens ,11372,,,35-30 81ST ST.
4012800026,4,1280,26,0, ,D3,2,1,"57,228",35-50,81ST ST.,Queens ,11372,,,35-50 81ST ST.
4012800038,4,1280,38,0, ,D7,2,1,"98,492",80-01,37TH AVE.,Queens ,11372,,,80-01 37TH AVE.
4012810025,4,1281,25,1, ,D4,2,1,"68,406",35-40,82ND ST.,Queens ,11372,,,35-40 82ND ST.
4012810038,4,1281,38,1, ,W9,4,1,"80,000",81-11,37TH AVE.,Queens ,11372,,,81-11 37TH AVE.
4012810054,4,1281,54,1, ,D4,2,1,"59,628",35-45,81ST ST.,Queens ,11372,,,35-45 81ST ST.
4012810065,4,1281,65,1, ,D4,2,1,"79,164",35-21,81ST ST.,Queens ,11372,,,35-21 81ST ST.
4012820175,4,1282,175,2, ,D4,2,1,"110,000",70-35,BROADWAY,Queens ,11372,,,70-35 BROADWAY
4012827501,4,1282,7501,2, ,R0,2,1,"206,330",37-46,72ND STREET,Queens ,11372,,,37-46 72ND STREET
4012830001,4,1283,1,3, ,D7,2,1,"75,692",72-10,37TH AVE.,Queens ,11372,,,72-10 37TH AVE.
4012830016,4,1283,16,3, ,D4,2,1,"72,868",37-30,73RD ST.,Queens ,11372,,,37-30 73RD ST.
4012830048,4,1283,48,3, ,D1,2,1,"61,830",37-15,72ND ST.,Queens ,11372,,,37-15 72ND ST.
4012840015,4,1284,15,4, ,D4,2,1,"160,572",37-31,73RD ST.,Queens ,11372,,,37-31 73RD ST.
4012880051,4,1288,51,8, ,D7,2,1,"50,958",37-55,77TH ST.,Queens ,11372,,,37-55 77TH ST.
4012900001,4,1290,1,0, ,D7,2,1,"99,000",37-06,80TH ST.,Queens ,11372,,,37-06 80TH ST.
4012910012,4,1291,12,1, ,D4,2,1,"67,468",37-20,81ST ST.,Queens ,11372,,,37-20 81ST ST.
4012910064,4,1291,64,1, ,D4,2,1,"83,000",37-21,80TH ST.,Queens ,11372,,,37-21 80TH ST.
4012920056,4,1292,56,2, ,D1,2,1,"57,920",37-41,81ST ST.,Queens ,11372,,,37-41 81ST ST.
4012940036,4,1294,36,4, ,D7,2,1,"60,000",61-07,WOODSIDE AVE.,Queens ,11377,,,61-07 WOODSIDE AVE.
4013010010,4,1301,10,1, ,D1,2,1,"72,072",40-33,69TH ST.,Queens ,11377,,,40-33 69TH ST.
4013040071,4,1304,71,4, ,C1,2,1,"55,560",72-15,41ST AVE.,Queens ,11377,,,72-15 41ST AVE.
4013057501,4,1305,7501,5, ,R0,2,1,"61,614",40-07,73RD ST.,Queens ,11377,,,40-07 73RD ST.
4013070023,4,1307,23,7, ,D7,2,1,"69,212",67-14,41ST AVE.,Queens ,11377,,,67-14 41ST AVE.
4013120010,4,1312,10,2, ,D1,2,1,"128,535",72-10,41ST AVE.,Queens ,11377,,,72-10 41ST AVE.
4013120035,4,1312,35,2, ,C1,2,1,"57,291",41-26,73RD ST.,Queens ,11377,,,41-26 73RD ST.
4013120043,4,1312,43,2, ,D4,2,1,"76,278",41-42,73RD ST.,Queens ,11377,,,41-42 73RD ST.
4013140003,4,1314,3,4, ,D7,2,1,"90,770",41-41,51ST ST.,Queens ,11377,,,41-41 51ST ST.
4013140011,4,1314,11,4, ,D4,2,1,"67,416",41-31,51ST ST.,Queens ,11377,,,41-31 51ST ST.
4013190021,4,1319,21,9, ,D7,2,1,"80,171",50-17,QUEENS BLVD.,Queens ,11377,,,50-17 QUEENS BLVD.
4013200053,4,1320,53,0, ,M1,4,1,"53,505",51-11,QUEENS BLVD.,Queens ,11377,,,51-11 QUEENS BLVD.
4013210001,4,1321,1,1, ,D6,2,1,"66,510",43-41,52ND ST.,Queens ,11377,,,43-41 52ND ST.
4013210016,4,1321,16,1, ,D6,2,1,"68,999",43-15,52ND STREET,Queens ,11377,,,43-15 52ND STREET
4013310046,4,1331,46,1, ,C7,2,1,"61,416",59-16,WOODSIDE AVE.,Queens ,11377,,,59-16 WOODSIDE AVE.
4013330086,4,1333,86,3, ,D1,2,1,"54,000",43-14,60TH ST.,Queens ,11377,,,43-14 60TH ST.
4013340013,4,1334,13,4, ,D6,2,1,"102,758",58-25,QUEENS BLVD.,Queens ,11377,,,58-25 QUEENS BLVD.
4013340022,4,1334,22,4, ,D4,2,1,"85,804",59-11,QUEENS BLVD.,Queens ,11377,,,59-11 QUEENS BLVD.
4013340071,4,1334,71,4, ,D1,2,1,"65,700",59-29,QUEENS BLVD.,Queens ,11377,,,59-29 QUEENS BLVD.
4013350058,4,1335,58,5, ,D6,2,1,"122,314",40-20,61ST STREET,Queens ,11377,,,40-20 61ST STREET
4013360001,4,1336,1,6, ,D1,2,1,"85,568",61-15,43RD AVE.,Queens ,11377,,,61-15 43RD AVE.
4013367501,4,1336,7501,6, ,R0,2,1,"52,000",61-20,WOODSIDE AVE.,Queens ,11377,,,61-20 WOODSIDE AVE.
4013377501,4,1337,7501,7, ,R0,2,1,"63,971",62-10,WOODSIDE AVE.,Queens ,11377,,,62-10 WOODSIDE AVE.
4013390002,4,1339,2,9, ,I6,4,1,"118,250",61-11,QUEENS BLVD.,Queens ,11377,,,61-11 QUEENS BLVD.
4013400001,4,1340,1,0, ,D4,2,1,"136,944",63-11,QUEENS BLVD.,Queens ,11377,,,63-11 QUEENS BLVD.
4013520025,4,1352,25,2, ,D7,2,1,"120,646",70-33,QUEENS BLVD.,Queens ,11377,,,70-33 QUEENS BLVD.
4013527501,4,1352,7501,2,,R0,2,1,"67,024",70-65,QUEENS BOULEVARD,Queens ,11377,,,70-65 QUEENS BOULEVARD
4013760032,4,1376,32,6, ,C1,2,1,"56,584",26-49,96TH ST.,Queens ,11369,,,26-49 96TH ST.
4014180001,4,1418,1,8, ,D4,2,6,"399,204",32-20,89TH ST.,Queens ,11369,,,32-20 89TH ST.
4014200001,4,1420,1,0, ,D4,2,6,"399,204",32-45,90TH ST.,Queens ,11369,,,32-45 90TH ST.
4014210001,4,1421,1,1, ,D4,2,5,"332,660",32-45,91ST ST.,Queens ,11369,,,32-45 91ST ST.
4014300043,4,1430,43,0, ,D4,2,1,"71,562",33-33,82ND ST.,Queens ,11372,,,33-33 82ND ST.
4014320034,4,1432,34,2, ,D1,2,1,"50,900",33-52,85TH ST.,Queens ,11372,,,33-52 85TH ST.
4014320039,4,1432,39,2, ,D1,2,1,"53,400",33-51,84TH ST.,Queens ,11372,,,33-51 84TH ST.
4014337501,4,1433,7501,3, ,R0,2,1,"73,800",85-11,34TH AVE.,Queens ,11372,,,85-11 34TH AVE.
4014340029,4,1434,29,4, ,D4,2,1,"73,800",86-11,34TH AVE.,Queens ,11372,,,86-11 34TH AVE.
4014350001,4,1435,1,5, ,K4,4,1,"62,179",87-10,NORTHERN BLVD.,Queens ,11372,,,87-10 NORTHERN BLVD.
4014350029,4,1435,29,5, ,D4,2,1,"51,630",87-09,34TH AVE.,Queens ,11372,,,87-09 34TH AVE.
4014360032,4,1436,32,6, ,D4,2,1,"73,800",88-11,34TH AVE.,Queens ,11372,,,88-11 34TH AVE.
4014370032,4,1437,32,7, ,D1,2,1,"98,460",89-07,34TH AVE.,Queens ,11372,,,89-07 34TH AVE.
4014380001,4,1438,1,8, ,D4,2,3,"369,450",33-25,90TH ST.,Queens ,11372,,,33-25 90TH ST.
4014390001,4,1439,1,9, ,D4,2,3,"395,850",33-49,91 STREET,Queens ,11372,,,33-49 91 STREET
4014400001,4,1440,1,0, ,D4,2,3,"395,940",33-25,92ND ST.,Queens ,11372,,,33-25 92ND ST.
4014420001,4,1442,1,2, ,D4,2,3,"246,480",33-04,94 STREET,Queens ,11372,,,33-04 94 STREET
